,State,Date,Confirmed,Deaths,Recovered
702,American Samoa,2020-04-17,0,0,
703,American Samoa,2020-04-18,0,0,
704,American Samoa,2020-04-19,0,0,
705,American Samoa,2020-04-20,0,0,
706,American Samoa,2020-04-21,0,0,
707,American Samoa,2020-04-22,0,0,
708,American Samoa,2020-04-23,0,0,
709,American Samoa,2020-04-24,0,0,
710,American Samoa,2020-04-25,0,0,
711,American Samoa,2020-04-26,0,0,
712,American Samoa,2020-04-27,0,0,
713,American Samoa,2020-04-28,0,0,
714,American Samoa,2020-04-29,0,0,
715,American Samoa,2020-04-30,0,0,
716,American Samoa,2020-05-01,0,0,
717,American Samoa,2020-05-02,0,0,
718,American Samoa,2020-05-03,0,0,
719,American Samoa,2020-05-04,0,0,
720,American Samoa,2020-05-05,0,0,
721,American Samoa,2020-05-06,0,0,
722,American Samoa,2020-05-07,0,0,
723,American Samoa,2020-05-08,0,0,
724,American Samoa,2020-05-09,0,0,
725,American Samoa,2020-05-10,0,0,
726,American Samoa,2020-05-11,0,0,
727,American Samoa,2020-05-12,0,0,
728,American Samoa,2020-05-13,0,0,
729,American Samoa,2020-05-14,0,0,
730,American Samoa,2020-05-15,0,0,
731,American Samoa,2020-05-16,0,0,
732,American Samoa,2020-05-17,0,0,
733,American Samoa,2020-05-18,0,0,
734,American Samoa,2020-05-19,0,0,
735,American Samoa,2020-05-20,0,0,
736,American Samoa,2020-05-21,0,0,
737,American Samoa,2020-05-22,0,0,
738,American Samoa,2020-05-23,0,0,
739,American Samoa,2020-05-24,0,0,
740,American Samoa,2020-05-25,0,0,
741,American Samoa,2020-05-26,0,0,
742,American Samoa,2020-05-27,0,0,
743,American Samoa,2020-05-28,0,0,
744,American Samoa,2020-05-29,0,0,
745,American Samoa,2020-05-30,0,0,
746,American Samoa,2020-05-31,0,0,
747,American Samoa,2020-06-01,0,0,
748,American Samoa,2020-06-02,0,0,
749,American Samoa,2020-06-03,0,0,
750,American Samoa,2020-06-04,0,0,
751,American Samoa,2020-06-05,0,0,
752,American Samoa,2020-06-06,0,0,
753,American Samoa,2020-06-07,0,0,
754,American Samoa,2020-06-08,0,0,
755,American Samoa,2020-06-09,0,0,
756,American Samoa,2020-06-10,0,0,
757,American Samoa,2020-06-11,0,0,
758,American Samoa,2020-06-12,0,0,
759,American Samoa,2020-06-13,0,0,
760,American Samoa,2020-06-14,0,0,
761,American Samoa,2020-06-15,0,0,
762,American Samoa,2020-06-16,0,0,
763,American Samoa,2020-06-17,0,0,
764,American Samoa,2020-06-18,0,0,
765,American Samoa,2020-06-19,0,0,
766,American Samoa,2020-06-20,0,0,
767,American Samoa,2020-06-21,0,0,
768,American Samoa,2020-06-22,0,0,
769,American Samoa,2020-06-23,0,0,
770,American Samoa,2020-06-24,0,0,
771,American Samoa,2020-06-25,0,0,
772,American Samoa,2020-06-26,0,0,
773,American Samoa,2020-06-27,0,0,
774,American Samoa,2020-06-28,0,0,
775,American Samoa,2020-06-29,0,0,
776,American Samoa,2020-06-30,0,0,
777,American Samoa,2020-07-01,0,0,
778,American Samoa,2020-07-02,0,0,
779,American Samoa,2020-07-03,0,0,
780,American Samoa,2020-07-04,0,0,
781,American Samoa,2020-07-05,0,0,
782,American Samoa,2020-07-06,0,0,
783,American Samoa,2020-07-07,0,0,
784,American Samoa,2020-07-08,0,0,
785,American Samoa,2020-07-09,0,0,
786,American Samoa,2020-07-10,0,0,
787,American Samoa,2020-07-11,0,0,
788,American Samoa,2020-07-12,0,0,
789,American Samoa,2020-07-13,0,0,
790,American Samoa,2020-07-14,0,0,
791,American Samoa,2020-07-15,0,0,
792,American Samoa,2020-07-16,0,0,
793,American Samoa,2020-07-17,0,0,
794,American Samoa,2020-07-18,0,0,
795,American Samoa,2020-07-19,0,0,
796,American Samoa,2020-07-20,0,0,
797,American Samoa,2020-07-21,0,0,
798,American Samoa,2020-07-22,0,0,
799,American Samoa,2020-07-23,0,0,
800,American Samoa,2020-07-24,0,0,
801,American Samoa,2020-07-25,0,0,
802,American Samoa,2020-07-26,0,0,
803,American Samoa,2020-07-27,0,0,
804,American Samoa,2020-07-28,0,0,
805,American Samoa,2020-07-29,0,0,
806,American Samoa,2020-07-30,0,0,
807,American Samoa,2020-07-31,0,0,
808,American Samoa,2020-08-01,0,0,
809,American Samoa,2020-08-02,0,0,
810,American Samoa,2020-08-03,0,0,
811,American Samoa,2020-08-04,0,0,
812,American Samoa,2020-08-05,0,0,
813,American Samoa,2020-08-06,0,0,
814,American Samoa,2020-08-07,0,0,
815,American Samoa,2020-08-08,0,0,
816,American Samoa,2020-08-09,0,0,
817,American Samoa,2020-08-10,0,0,
818,American Samoa,2020-08-11,0,0,
819,American Samoa,2020-08-12,0,0,
820,American Samoa,2020-08-13,0,0,
821,American Samoa,2020-08-14,0,0,
822,American Samoa,2020-08-15,0,0,
823,American Samoa,2020-08-16,0,0,
824,American Samoa,2020-08-17,0,0,
825,American Samoa,2020-08-18,0,0,
826,American Samoa,2020-08-19,0,0,
827,American Samoa,2020-08-20,0,0,
828,American Samoa,2020-08-21,0,0,
829,American Samoa,2020-08-22,0,0,
830,American Samoa,2020-08-23,0,0,
831,American Samoa,2020-08-24,0,0,
832,American Samoa,2020-08-25,0,0,
833,American Samoa,2020-08-26,0,0,
834,American Samoa,2020-08-27,0,0,
835,American Samoa,2020-08-28,0,0,
836,American Samoa,2020-08-29,0,0,
837,American Samoa,2020-08-30,0,0,
838,American Samoa,2020-08-31,0,0,
839,American Samoa,2020-09-01,0,0,
840,American Samoa,2020-09-02,0,0,
841,American Samoa,2020-09-03,0,0,
842,American Samoa,2020-09-04,0,0,
843,American Samoa,2020-09-05,0,0,
844,American Samoa,2020-09-06,0,0,
845,American Samoa,2020-09-07,0,0,
846,American Samoa,2020-09-08,0,0,
847,American Samoa,2020-09-09,0,0,
848,American Samoa,2020-09-10,0,0,
849,American Samoa,2020-09-11,0,0,
850,American Samoa,2020-09-12,0,0,
851,American Samoa,2020-09-13,0,0,
852,American Samoa,2020-09-14,0,0,
853,American Samoa,2020-09-15,0,0,
854,American Samoa,2020-09-16,0,0,
855,American Samoa,2020-09-17,0,0,
856,American Samoa,2020-09-18,0,0,
857,American Samoa,2020-09-19,0,0,
858,American Samoa,2020-09-20,0,0,
859,American Samoa,2020-09-21,0,0,
860,American Samoa,2020-09-22,0,0,
861,American Samoa,2020-09-23,0,0,
862,American Samoa,2020-09-24,0,0,
863,American Samoa,2020-09-25,0,0,
864,American Samoa,2020-09-26,0,0,
865,American Samoa,2020-09-27,0,0,
866,American Samoa,2020-09-28,0,0,
867,American Samoa,2020-09-29,0,0,
868,American Samoa,2020-09-30,0,0,
869,American Samoa,2020-10-01,0,0,
870,American Samoa,2020-10-02,0,0,
871,American Samoa,2020-10-03,0,0,
872,American Samoa,2020-10-04,0,0,
873,American Samoa,2020-10-05,0,0,
874,American Samoa,2020-10-06,0,0,
875,American Samoa,2020-10-07,0,0,
876,American Samoa,2020-10-08,0,0,
877,American Samoa,2020-10-09,0,0,
878,American Samoa,2020-10-10,0,0,
879,American Samoa,2020-10-11,0,0,
880,American Samoa,2020-10-12,0,0,
881,American Samoa,2020-10-13,0,0,
882,American Samoa,2020-10-14,0,0,
883,American Samoa,2020-10-15,0,0,
884,American Samoa,2020-10-16,0,0,
885,American Samoa,2020-10-17,0,0,
886,American Samoa,2020-10-18,0,0,
887,American Samoa,2020-10-19,0,0,
888,American Samoa,2020-10-20,0,0,
889,American Samoa,2020-10-21,0,0,
890,American Samoa,2020-10-22,0,0,
891,American Samoa,2020-10-23,0,0,
892,American Samoa,2020-10-24,0,0,
893,American Samoa,2020-10-25,0,0,
894,American Samoa,2020-10-26,0,0,
895,American Samoa,2020-10-27,0,0,
896,American Samoa,2020-10-28,0,0,
897,American Samoa,2020-10-29,0,0,
898,American Samoa,2020-10-30,0,0,
899,American Samoa,2020-10-31,0,0,
900,American Samoa,2020-11-01,0,0,
901,American Samoa,2020-11-02,0,0,
902,American Samoa,2020-11-03,0,0,
903,American Samoa,2020-11-04,0,0,
904,American Samoa,2020-11-05,0,0,
905,American Samoa,2020-11-06,0,0,
906,American Samoa,2020-11-07,0,0,
907,American Samoa,2020-11-08,0,0,
908,American Samoa,2020-11-09,0,0,
909,American Samoa,2020-11-10,0,0,
910,American Samoa,2020-11-11,0,0,
911,American Samoa,2020-11-12,0,0,
912,American Samoa,2020-11-13,0,0,
913,American Samoa,2020-11-14,0,0,
914,American Samoa,2020-11-15,0,0,
915,American Samoa,2020-11-16,0,0,
916,American Samoa,2020-11-17,0,0,
917,American Samoa,2020-11-18,0,0,
918,American Samoa,2020-11-19,0,0,
919,American Samoa,2020-11-20,0,0,
920,American Samoa,2020-11-21,0,0,
921,American Samoa,2020-11-22,0,0,
922,American Samoa,2020-11-23,0,0,
923,American Samoa,2020-11-24,0,0,
924,Arizona,2020-01-22,0,0,
925,Arizona,2020-01-23,0,0,
926,Arizona,2020-01-24,0,0,
927,Arizona,2020-01-25,0,0,
928,Arizona,2020-01-26,1,0,
929,Arizona,2020-01-27,1,0,
930,Arizona,2020-01-28,1,0,
931,Arizona,2020-01-29,1,0,
932,Arizona,2020-01-30,1,0,
933,Arizona,2020-01-31,1,0,
934,Arizona,2020-02-01,1,0,
935,Arizona,2020-02-02,1,0,
936,Arizona,2020-02-03,1,0,
937,Arizona,2020-02-04,1,0,
938,Arizona,2020-02-05,1,0,
939,Arizona,2020-02-06,1,0,
940,Arizona,2020-02-07,1,0,
941,Arizona,2020-02-08,1,0,
942,Arizona,2020-02-09,1,0,
943,Arizona,2020-02-10,1,0,
944,Arizona,2020-02-11,1,0,
945,Arizona,2020-02-12,1,0,
946,Arizona,2020-02-13,1,0,
947,Arizona,2020-02-14,1,0,
948,Arizona,2020-02-15,1,0,
949,Arizona,2020-02-16,1,0,
950,Arizona,2020-02-17,1,0,
951,Arizona,2020-02-18,1,0,
952,Arizona,2020-02-19,1,0,
953,Arizona,2020-02-20,1,0,
954,Arizona,2020-02-21,1,0,
955,Arizona,2020-02-22,1,0,
956,Arizona,2020-02-23,1,0,
957,Arizona,2020-02-24,1,0,
958,Arizona,2020-02-25,1,0,
959,Arizona,2020-02-26,1,0,
960,Arizona,2020-02-27,1,0,
961,Arizona,2020-02-28,1,0,
962,Arizona,2020-02-29,1,0,
963,Arizona,2020-03-01,1,0,
964,Arizona,2020-03-02,1,0,
965,Arizona,2020-03-03,1,0,
966,Arizona,2020-03-04,1,0,
967,Arizona,2020-03-05,1,0,
968,Arizona,2020-03-06,2,0,
969,Arizona,2020-03-07,4,0,
970,Arizona,2020-03-08,4,0,
971,Arizona,2020-03-09,4,0,
972,Arizona,2020-03-10,6,0,
973,Arizona,2020-03-11,9,0,
974,Arizona,2020-03-12,9,0,
975,Arizona,2020-03-13,9,0,
976,Arizona,2020-03-14,12,0,
977,Arizona,2020-03-15,12,0,
978,Arizona,2020-03-16,18,0,
979,Arizona,2020-03-17,20,0,
980,Arizona,2020-03-18,27,0,
981,Arizona,2020-03-19,45,0,
982,Arizona,2020-03-20,68,0,
983,Arizona,2020-03-21,104,1,
984,Arizona,2020-03-22,152,2,
985,Arizona,2020-03-23,235,2,
986,Arizona,2020-03-24,326,5,
987,Arizona,2020-03-25,401,6,
988,Arizona,2020-03-26,508,8,
989,Arizona,2020-03-27,665,13,
990,Arizona,2020-03-28,773,15,
991,Arizona,2020-03-29,919,17,
992,Arizona,2020-03-30,1157,20,
993,Arizona,2020-03-31,1289,25,
994,Arizona,2020-04-01,1413,32,
995,Arizona,2020-04-02,1596,35,
996,Arizona,2020-04-03,1769,44,
997,Arizona,2020-04-04,2019,52,
998,Arizona,2020-04-05,2269,64,
999,Arizona,2020-04-06,2460,65,
1000,Arizona,2020-04-07,2575,73,
1001,Arizona,2020-04-08,2726,89,
1002,Arizona,2020-04-09,3018,98,
1003,Arizona,2020-04-10,3112,106,
1004,Arizona,2020-04-11,3393,117,
1005,Arizona,2020-04-12,3542,125,
1006,Arizona,2020-04-13,3705,132,
1007,Arizona,2020-04-14,3809,143,
1008,Arizona,2020-04-15,3964,155,
1009,Arizona,2020-04-16,4237,164,
1010,Arizona,2020-04-17,4511,183,
1011,Arizona,2020-04-18,4724,180,
1012,Arizona,2020-04-19,4933,184,
1013,Arizona,2020-04-20,5068,191,
1014,Arizona,2020-04-21,5256,208,
1015,Arizona,2020-04-22,5473,231,
1016,Arizona,2020-04-23,5772,249,
1017,Arizona,2020-04-24,6045,266,
1018,Arizona,2020-04-25,6286,273,
1019,Arizona,2020-04-26,6534,275,
1020,Arizona,2020-04-27,6725,275,
1021,Arizona,2020-04-28,6955,275,
1022,Arizona,2020-04-29,7209,308,
1023,Arizona,2020-04-30,7655,320,
1024,Arizona,2020-05-01,7969,330,
1025,Arizona,2020-05-02,8364,330,
1026,Arizona,2020-05-03,8640,362,
1027,Arizona,2020-05-04,8924,362,
1028,Arizona,2020-05-05,9305,395,
1029,Arizona,2020-05-06,9707,426,
1030,Arizona,2020-05-07,9945,450,
1031,Arizona,2020-05-08,10526,517,
1032,Arizona,2020-05-09,10960,532,
1033,Arizona,2020-05-10,11119,536,
1034,Arizona,2020-05-11,11383,542,
1035,Arizona,2020-05-12,11736,562,
1036,Arizona,2020-05-13,12216,595,
1037,Arizona,2020-05-14,12674,624,
1038,Arizona,2020-05-15,13169,651,
1039,Arizona,2020-05-16,13666,679,
1040,Arizona,2020-05-17,13945,680,
1041,Arizona,2020-05-18,14208,687,
1042,Arizona,2020-05-19,14576,705,
1043,Arizona,2020-05-20,14906,747,
1044,Arizona,2020-05-21,15348,764,
1045,Arizona,2020-05-22,15624,775,
1046,Arizona,2020-05-23,16053,801,
1047,Arizona,2020-05-24,16377,801,
1048,Arizona,2020-05-25,16575,807,
1049,Arizona,2020-05-26,16864,810,
1050,Arizona,2020-05-27,17318,834,
1051,Arizona,2020-05-28,17877,860,
1052,Arizona,2020-05-29,18472,886,
1053,Arizona,2020-05-30,19258,904,
1054,Arizona,2020-05-31,19936,907,
1055,Arizona,2020-06-01,20129,918,
1056,Arizona,2020-06-02,21264,943,
1057,Arizona,2020-06-03,22356,983,
1058,Arizona,2020-06-04,22886,999,
1059,Arizona,2020-06-05,24439,1015,
1060,Arizona,2020-06-06,25451,1043,
1061,Arizona,2020-06-07,26989,1051,
1062,Arizona,2020-06-08,27678,1053,
1063,Arizona,2020-06-09,28296,1076,
1064,Arizona,2020-06-10,29852,1101,
1065,Arizona,2020-06-11,31267,1135,
1066,Arizona,2020-06-12,33039,1156,
1067,Arizona,2020-06-13,34660,1189,
1068,Arizona,2020-06-14,35706,1191,
1069,Arizona,2020-06-15,36844,1203,
1070,Arizona,2020-06-16,39185,1228,
1071,Arizona,2020-06-17,40937,1249,
1072,Arizona,2020-06-18,43445,1283,
1073,Arizona,2020-06-19,46910,1321,
1074,Arizona,2020-06-20,50127,1346,
1075,Arizona,2020-06-21,52591,1349,
1076,Arizona,2020-06-22,54599,1351,
1077,Arizona,2020-06-23,58378,1396,
1078,Arizona,2020-06-24,60190,1467,
1079,Arizona,2020-06-25,63281,1495,
1080,Arizona,2020-06-26,66659,1536,
1081,Arizona,2020-06-27,70124,1580,
1082,Arizona,2020-06-28,73920,1594,
1083,Arizona,2020-06-29,74545,1598,
1084,Arizona,2020-06-30,79228,1645,
1085,Arizona,2020-07-01,84105,1725,
1086,Arizona,2020-07-02,87445,1764,
1087,Arizona,2020-07-03,91872,1798,
1088,Arizona,2020-07-04,94567,1817,
1089,Arizona,2020-07-05,98103,1825,
1090,Arizona,2020-07-06,101455,1829,
1091,Arizona,2020-07-07,105094,1927,
1092,Arizona,2020-07-08,108614,1963,
1093,Arizona,2020-07-09,112671,2038,
1094,Arizona,2020-07-10,116892,2082,
1095,Arizona,2020-07-11,119930,2151,
1096,Arizona,2020-07-12,122467,2237,
1097,Arizona,2020-07-13,123824,2246,
1098,Arizona,2020-07-14,128097,2337,
1099,Arizona,2020-07-15,131354,2434,
1100,Arizona,2020-07-16,134613,2492,
1101,Arizona,2020-07-17,138523,2583,
1102,Arizona,2020-07-18,141265,2730,
1103,Arizona,2020-07-19,143624,2761,
1104,Arizona,2020-07-20,145183,2784,
1105,Arizona,2020-07-21,148683,2918,
1106,Arizona,2020-07-22,150609,2974,
1107,Arizona,2020-07-23,152944,3063,
1108,Arizona,2020-07-24,156301,3143,
1109,Arizona,2020-07-25,160041,3286,
1110,Arizona,2020-07-26,162014,3305,
1111,Arizona,2020-07-27,163827,3304,
1112,Arizona,2020-07-28,165934,3408,
1113,Arizona,2020-07-29,168273,3454,
1114,Arizona,2020-07-30,170798,3626,
1115,Arizona,2020-07-31,174010,3694,
1116,Arizona,2020-08-01,177002,3747,
1117,Arizona,2020-08-02,178467,3765,
1118,Arizona,2020-08-03,179497,3779,
1119,Arizona,2020-08-04,180505,3845,
1120,Arizona,2020-08-05,182203,3932,
1121,Arizona,2020-08-06,183656,4002,
1122,Arizona,2020-08-07,185053,4081,
1123,Arizona,2020-08-08,186107,4137,
1124,Arizona,2020-08-09,186923,4150,
1125,Arizona,2020-08-10,187523,4154,
1126,Arizona,2020-08-11,188737,4199,
1127,Arizona,2020-08-12,189443,4347,
1128,Arizona,2020-08-13,190794,4383,
1129,Arizona,2020-08-14,191721,4423,
1130,Arizona,2020-08-15,192654,4492,
1131,Arizona,2020-08-16,193537,4506,
1132,Arizona,2020-08-17,194005,4506,
1133,Arizona,2020-08-18,194920,4529,
1134,Arizona,2020-08-19,195557,4634,
1135,Arizona,2020-08-20,196280,4684,
1136,Arizona,2020-08-21,196899,4688,
1137,Arizona,2020-08-22,197895,4756,
1138,Arizona,2020-08-23,198103,4771,
1139,Arizona,2020-08-24,198414,4771,
1140,Arizona,2020-08-25,199273,4792,
1141,Arizona,2020-08-26,199459,4896,
1142,Arizona,2020-08-27,200139,4929,
1143,Arizona,2020-08-28,200658,4978,
1144,Arizona,2020-08-29,201287,5007,
1145,Arizona,2020-08-30,201661,5030,
1146,Arizona,2020-08-31,201835,5029,
1147,Arizona,2020-09-01,202342,5044,
1148,Arizona,2020-09-02,202861,5065,
1149,Arizona,2020-09-03,203953,5130,
1150,Arizona,2020-09-04,204681,5171,
1151,Arizona,2020-09-05,205517,5207,
1152,Arizona,2020-09-06,205767,5221,
1153,Arizona,2020-09-07,205964,5219,
1154,Arizona,2020-09-08,206045,5221,
1155,Arizona,2020-09-09,206541,5251,
1156,Arizona,2020-09-10,207002,5273,
1157,Arizona,2020-09-11,207523,5288,
1158,Arizona,2020-09-12,208128,5315,
1159,Arizona,2020-09-13,208512,5322,
1160,Arizona,2020-09-14,208725,5322,
1161,Arizona,2020-09-15,209209,5344,
1162,Arizona,2020-09-16,209907,5371,
1163,Arizona,2020-09-17,211660,5409,
1164,Arizona,2020-09-18,212942,5451,
1165,Arizona,2020-09-19,213551,5467,
1166,Arizona,2020-09-20,214021,5477,
1167,Arizona,2020-09-21,214251,5478,
1168,Arizona,2020-09-22,214846,5498,
1169,Arizona,2020-09-23,215284,5525,
1170,Arizona,2020-09-24,215852,5559,
1171,Arizona,2020-09-25,216367,5587,
1172,Arizona,2020-09-26,216826,5622,
1173,Arizona,2020-09-27,217237,5623,
1174,Arizona,2020-09-28,217510,5624,
1175,Arizona,2020-09-29,218184,5632,
1176,Arizona,2020-09-30,218507,5650,
1177,Arizona,2020-10-01,219212,5674,
1178,Arizona,2020-10-02,219763,5693,
1179,Arizona,2020-10-03,220399,5705,
1180,Arizona,2020-10-04,220754,5706,
1181,Arizona,2020-10-05,221070,5707,
1182,Arizona,2020-10-06,221934,5713,
1183,Arizona,2020-10-07,222538,5733,
1184,Arizona,2020-10-08,223401,5743,
1185,Arizona,2020-10-09,224084,5746,
1186,Arizona,2020-10-10,224978,5759,
1187,Arizona,2020-10-11,225575,5759,
1188,Arizona,2020-10-12,226050,5759,
1189,Arizona,2020-10-13,226734,5767,
1190,Arizona,2020-10-14,227635,5772,
1191,Arizona,2020-10-15,228748,5789,
1192,Arizona,2020-10-16,229486,5806,
1193,Arizona,2020-10-17,230459,5824,
1194,Arizona,2020-10-18,231149,5827,
1195,Arizona,2020-10-19,231897,5830,
1196,Arizona,2020-10-20,232937,5837,
1197,Arizona,2020-10-21,233912,5854,
1198,Arizona,2020-10-22,234906,5859,
1199,Arizona,2020-10-23,235882,5865,
1200,Arizona,2020-10-24,236772,5869,
1201,Arizona,2020-10-25,238163,5874,
1202,Arizona,2020-10-26,238964,5875,
1203,Arizona,2020-10-27,240122,5891,
1204,Arizona,2020-10-28,241165,5905,
1205,Arizona,2020-10-29,242480,5918,
1206,Arizona,2020-10-30,244045,5934,
1207,Arizona,2020-10-31,245946,5979,
1208,Arizona,2020-11-01,247473,5979,
1209,Arizona,2020-11-02,248139,5982,
1210,Arizona,2020-11-03,249818,6020,
1211,Arizona,2020-11-04,250633,6059,
1212,Arizona,2020-11-05,252768,6087,
1213,Arizona,2020-11-06,254764,6109,
1214,Arizona,2020-11-07,257384,6147,
1215,Arizona,2020-11-08,259264,6164,
1216,Arizona,2020-11-09,259699,6164,
1217,Arizona,2020-11-10,263133,6192,
1218,Arizona,2020-11-11,265163,6228,
1219,Arizona,2020-11-12,266562,6240,
1220,Arizona,2020-11-13,269577,6257,
1221,Arizona,2020-11-14,273053,6300,
1222,Arizona,2020-11-15,275436,6302,
1223,Arizona,2020-11-16,276912,6302,
1224,Arizona,2020-11-17,279896,6312,
1225,Arizona,2020-11-18,283102,6365,
1226,Arizona,2020-11-19,287225,6384,
1227,Arizona,2020-11-20,291696,6427,
1228,Arizona,2020-11-21,295334,6457,
1229,Arizona,2020-11-22,299665,6464,
1230,Arizona,2020-11-23,302324,6464,
1231,Arizona,2020-11-24,306868,6515,
1232,Arkansas,2020-01-22,0,0,
1233,Arkansas,2020-01-23,0,0,
1234,Arkansas,2020-01-24,0,0,
1235,Arkansas,2020-01-25,0,0,
1236,Arkansas,2020-01-26,0,0,
1237,Arkansas,2020-01-27,0,0,
1238,Arkansas,2020-01-28,0,0,
1239,Arkansas,2020-01-29,0,0,
1240,Arkansas,2020-01-30,0,0,
1241,Arkansas,2020-01-31,0,0,
1242,Arkansas,2020-02-01,0,0,
1243,Arkansas,2020-02-02,0,0,
1244,Arkansas,2020-02-03,0,0,
1245,Arkansas,2020-02-04,0,0,
1246,Arkansas,2020-02-05,0,0,
1247,Arkansas,2020-02-06,0,0,
1248,Arkansas,2020-02-07,0,0,
1249,Arkansas,2020-02-08,0,0,
1250,Arkansas,2020-02-09,0,0,
1251,Arkansas,2020-02-10,0,0,
1252,Arkansas,2020-02-11,0,0,
1253,Arkansas,2020-02-12,0,0,
1254,Arkansas,2020-02-13,0,0,
1255,Arkansas,2020-02-14,0,0,
1256,Arkansas,2020-02-15,0,0,
1257,Arkansas,2020-02-16,0,0,
1258,Arkansas,2020-02-17,0,0,
1259,Arkansas,2020-02-18,0,0,
1260,Arkansas,2020-02-19,0,0,
1261,Arkansas,2020-02-20,0,0,
1262,Arkansas,2020-02-21,0,0,
1263,Arkansas,2020-02-22,0,0,
1264,Arkansas,2020-02-23,0,0,
1265,Arkansas,2020-02-24,0,0,
1266,Arkansas,2020-02-25,0,0,
1267,Arkansas,2020-02-26,0,0,
1268,Arkansas,2020-02-27,0,0,
1269,Arkansas,2020-02-28,0,0,
1270,Arkansas,2020-02-29,0,0,
1271,Arkansas,2020-03-01,0,0,
1272,Arkansas,2020-03-02,0,0,
1273,Arkansas,2020-03-03,0,0,
1274,Arkansas,2020-03-04,0,0,
1275,Arkansas,2020-03-05,0,0,
1276,Arkansas,2020-03-06,0,0,
1277,Arkansas,2020-03-07,0,0,
1278,Arkansas,2020-03-08,0,0,
1279,Arkansas,2020-03-09,0,0,
1280,Arkansas,2020-03-10,0,0,
1281,Arkansas,2020-03-11,0,0,
1282,Arkansas,2020-03-12,0,0,
1283,Arkansas,2020-03-13,9,0,
1284,Arkansas,2020-03-14,12,0,
1285,Arkansas,2020-03-15,3,0,
1286,Arkansas,2020-03-16,3,0,
1287,Arkansas,2020-03-17,3,0,
1288,Arkansas,2020-03-18,4,0,
1289,Arkansas,2020-03-19,62,0,
1290,Arkansas,2020-03-20,100,0,
1291,Arkansas,2020-03-21,122,0,
1292,Arkansas,2020-03-22,165,0,
1293,Arkansas,2020-03-23,192,0,
1294,Arkansas,2020-03-24,219,2,
1295,Arkansas,2020-03-25,280,2,
1296,Arkansas,2020-03-26,335,2,
1297,Arkansas,2020-03-27,381,3,
1298,Arkansas,2020-03-28,409,5,
1299,Arkansas,2020-03-29,426,6,
1300,Arkansas,2020-03-30,473,7,
1301,Arkansas,2020-03-31,523,8,
1302,Arkansas,2020-04-01,584,10,
1303,Arkansas,2020-04-02,643,12,
1304,Arkansas,2020-04-03,704,12,
1305,Arkansas,2020-04-04,743,14,
1306,Arkansas,2020-04-05,837,16,
1307,Arkansas,2020-04-06,875,16,
1308,Arkansas,2020-04-07,946,18,
1309,Arkansas,2020-04-08,1000,18,
1310,Arkansas,2020-04-09,1119,21,
1311,Arkansas,2020-04-10,1171,21,
1312,Arkansas,2020-04-11,1228,25,
1313,Arkansas,2020-04-12,1280,27,
1314,Arkansas,2020-04-13,1410,29,
1315,Arkansas,2020-04-14,1498,32,
1316,Arkansas,2020-04-15,1569,33,
1317,Arkansas,2020-04-16,1620,37,
1318,Arkansas,2020-04-17,1695,37,
1319,Arkansas,2020-04-18,1744,38,
1320,Arkansas,2020-04-19,1781,39,
1321,Arkansas,2020-04-20,1973,41,
1322,Arkansas,2020-04-21,1990,42,
1323,Arkansas,2020-04-22,2276,42,
1324,Arkansas,2020-04-23,2599,45,
1325,Arkansas,2020-04-24,2810,47,
1326,Arkansas,2020-04-25,2911,48,
1327,Arkansas,2020-04-26,3001,51,
1328,Arkansas,2020-04-27,3069,51,
1329,Arkansas,2020-04-28,3127,57,
1330,Arkansas,2020-04-29,3193,57,
1331,Arkansas,2020-04-30,3281,61,
1332,Arkansas,2020-05-01,3337,64,
1333,Arkansas,2020-05-02,3372,72,
1334,Arkansas,2020-05-03,3437,76,
1335,Arkansas,2020-05-04,3491,80,
1336,Arkansas,2020-05-05,3525,83,
1337,Arkansas,2020-05-06,3611,87,
1338,Arkansas,2020-05-07,3703,87,
1339,Arkansas,2020-05-08,3747,88,
1340,Arkansas,2020-05-09,3747,88,
1341,Arkansas,2020-05-10,4012,91,
1342,Arkansas,2020-05-11,4043,94,
1343,Arkansas,2020-05-12,4164,95,
1344,Arkansas,2020-05-13,4236,97,
1345,Arkansas,2020-05-14,4366,98,
1346,Arkansas,2020-05-15,4463,98,
1347,Arkansas,2020-05-16,4578,98,
1348,Arkansas,2020-05-17,4759,98,
1349,Arkansas,2020-05-18,4813,100,
1350,Arkansas,2020-05-19,4923,102,
1351,Arkansas,2020-05-20,5003,107,
1352,Arkansas,2020-05-21,5458,110,
1353,Arkansas,2020-05-22,5612,113,
1354,Arkansas,2020-05-23,5775,115,
1355,Arkansas,2020-05-24,5922,116,
1356,Arkansas,2020-05-25,6029,117,
1357,Arkansas,2020-05-26,6180,119,
1358,Arkansas,2020-05-27,6277,120,
1359,Arkansas,2020-05-28,6538,125,
1360,Arkansas,2020-05-29,6777,132,
1361,Arkansas,2020-05-30,7013,133,
1362,Arkansas,2020-05-31,7253,133,
